base,mid_len,iz_best,objective,p_any_exact,p_any_prod,expected_local_exact,expected_local,lcm_modulus,tracked_moduli
30,1,8,exact,0.45589745,0.45589745,0.00780360,0.00780360,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,2,5,exact,0.45589871,0.45589871,0.01032087,0.01032087,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,3,6,exact,0.45589873,0.45589873,0.00864721,0.00864721,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,4,6,exact,0.45589874,0.45589874,0.00820377,0.00820377,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,5,4,exact,0.45589874,0.45589874,0.00969536,0.00969536,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,6,14,exact,0.45589874,0.45589874,0.00426596,0.00426596,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,7,0,exact,0.45589874,0.45589874,0.01523557,0.01523557,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,8,3,exact,0.45589874,0.45589874,0.00914134,0.00914134,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,9,0,exact,0.45589874,0.45589874,0.01279788,0.01279788,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,10,8,exact,0.45589874,0.45589874,0.00542283,0.00542283,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,11,1,exact,0.45589874,0.45589874,0.00969536,0.00969536,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,12,0,exact,0.45589874,0.45589874,0.01032087,0.01032087,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,13,7,exact,0.45589874,0.45589874,0.00524503,0.00524503,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,14,1,exact,0.45589874,0.45589874,0.00820377,0.00820377,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,15,6,exact,0.45589874,0.45589874,0.00524503,0.00524503,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,16,2,exact,0.45589874,0.45589874,0.00680738,0.00680738,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,17,1,exact,0.45589874,0.45589874,0.00710993,0.00710993,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,18,2,exact,0.45589874,0.45589874,0.00627347,0.00627347,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,19,13,exact,0.45589874,0.45589874,0.00329842,0.00329842,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,20,1,exact,0.45589874,0.45589874,0.00627347,0.00627347,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,21,12,exact,0.45589874,0.45589874,0.00329842,0.00329842,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,22,2,exact,0.45589874,0.45589874,0.00542283,0.00542283,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,23,7,exact,0.45589874,0.45589874,0.00394996,0.00394996,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,24,5,exact,0.45589874,0.45589874,0.00426596,0.00426596,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,25,7,exact,0.45589874,0.45589874,0.00376408,0.00376408,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,26,1,exact,0.45589874,0.45589874,0.00507852,0.00507852,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,27,0,exact,0.45589874,0.45589874,0.00524503,0.00524503,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,28,0,exact,0.45589874,0.45589874,0.00507852,0.00507852,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,29,1,exact,0.45589874,0.45589874,0.00463691,0.00463691,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,30,1,exact,0.45589874,0.45589874,0.00450629,0.00450629,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,31,7,exact,0.45589874,0.45589874,0.00329842,0.00329842,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,32,1,exact,0.45589874,0.45589874,0.00426596,0.00426596,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,33,0,exact,0.45589874,0.45589874,0.00438283,0.00438283,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,34,14,exact,0.45589874,0.45589874,0.00244234,0.00244234,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,35,7,exact,0.45589874,0.45589874,0.00304711,0.00304711,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,36,2,exact,0.45589874,0.45589874,0.00367755,0.00367755,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,37,1,exact,0.45589874,0.45589874,0.00376408,0.00376408,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,38,1,exact,0.45589874,0.45589874,0.00367755,0.00367755,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,39,0,exact,0.45589874,0.45589874,0.00376408,0.00376408,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
30,40,8,exact,0.45589874,0.45589874,0.00268863,0.00268863,0,[7, 11, 13, 17, 19, 23, 29, 31, 37, 41]
